epoch,train_loss,train_f1,train_accuracy,val_f1,val_accuracy,loss_fn,Test_f1,Test_acc
26,0.021254003508937355,0.8469739953660455,0.9011482775836246,0.6186845899982222,0.8241758241758241,FocalLoss,0.7961706239839069,0.8662674650698603
27,0.0288112423850216,0.8246586328497258,0.8889166250624064,0.7450955246449836,0.8521478521478522,FocalLoss,0.7961706239839069,0.8662674650698603
28,0.013024186705453859,0.8795179834077221,0.9188716924613081,0.8015297437180411,0.8731268731268731,FocalLoss,0.7961706239839069,0.8662674650698603
29,0.010836705032133579,0.888199483147966,0.9211183225162256,0.8077603033106433,0.8711288711288712,FocalLoss,0.7961706239839069,0.8662674650698603
30,0.009393064542799916,0.8916011039519809,0.9291063404892661,0.7752797504359928,0.8661338661338661,FocalLoss,0.7961706239839069,0.8662674650698603
31,0.01066169431630779,0.893753525421295,0.926110833749376,0.7327630571125073,0.8481518481518482,FocalLoss,0.7961706239839069,0.8662674650698603
32,0.008699027481886596,0.9064462221388364,0.9339740389415876,0.7934447549500955,0.8791208791208791,FocalLoss,0.7961706239839069,0.8662674650698603
33,0.04676974894603217,0.7602270903139644,0.8609585621567648,0.7862552735675538,0.8671328671328671,FocalLoss,0.7961706239839069,0.8662674650698603
34,0.013507237467468755,0.8845452193864557,0.9202446330504244,0.8371814453996035,0.8871128871128872,FocalLoss,0.7961706239839069,0.8662674650698603
35,0.013511040294125483,0.8687311533219862,0.9177483774338492,0.8224551854051955,0.8841158841158842,FocalLoss,0.7961706239839069,0.8662674650698603
36,0.005900087208723983,0.919200410436323,0.942461308037943,0.7901892066589775,0.8701298701298701,FocalLoss,0.7961706239839069,0.8662674650698603
37,0.0036527271283821427,0.9309493666654551,0.9531952071892161,0.8087045371818803,0.8901098901098901,FocalLoss,0.7961706239839069,0.8662674650698603
38,0.002690449118386439,0.9497582963679113,0.9601847229156265,0.7772333917983587,0.8711288711288712,FocalLoss,0.7961706239839069,0.8662674650698603
39,0.004234723904804003,0.9264673689160429,0.9503245132301548,0.8119622827187151,0.8751248751248751,FocalLoss,0.7961706239839069,0.8662674650698603
40,0.01224408433183155,0.8918421529031947,0.9282326510234647,0.7221067979870772,0.8391608391608392,FocalLoss,0.7961706239839069,0.8662674650698603
41,0.02183525672598011,0.8419413234036287,0.8966550174737893,0.7580521322348126,0.8631368631368631,FocalLoss,0.7961706239839069,0.8662674650698603
42,0.009210968443763718,0.8907915818593108,0.9297304043934099,0.7891321295211821,0.8621378621378621,FocalLoss,0.7961706239839069,0.8662674650698603
43,0.005864847558616629,0.9157491519230908,0.9429605591612581,0.7965578956835746,0.8751248751248751,FocalLoss,0.7961706239839069,0.8662674650698603
44,0.006430889581476452,0.9134358490671989,0.9394658012980529,0.7406628965670097,0.8531468531468531,FocalLoss,0.7961706239839069,0.8662674650698603
45,0.005004471374225131,0.9181129699477631,0.9458312531203196,0.8216662372587159,0.8961038961038961,FocalLoss,0.7961706239839069,0.8662674650698603
46,0.005207073115977629,0.9286717940017798,0.9508237643534698,0.8024331745154399,0.8651348651348651,FocalLoss,0.7961706239839069,0.8662674650698603
47,0.004120556125845647,0.9265943277258423,0.9518222666000998,0.778142911195766,0.8591408591408591,FocalLoss,0.7961706239839069,0.8662674650698603
48,0.01880733856036879,0.8568210786900166,0.9050174737893161,0.6287056943242586,0.7992007992007992,FocalLoss,0.7961706239839069,0.8662674650698603
49,0.02088953450989916,0.8424180581070948,0.9053919121318023,0.784866936581196,0.8731268731268731,FocalLoss,0.7961706239839069,0.8662674650698603
50,0.006704701341667066,0.90936455063504,0.9428357463804293,0.8453177394729029,0.906093906093906,FocalLoss,0.7961706239839069,0.8662674650698603
