epoch,train_loss,train_f1,train_accuracy,val_f1,val_accuracy,Test_f1,Test_acc
1.0,1.9303219413301747,0.4648759391159575,0.3928107838242636,0.5493987508318894,0.5129533678756477,0.7666175329883247,0.7757936507936508
2.0,0.8817596999323292,0.6070586758334866,0.5953070394408387,0.6097213297435354,0.6113989637305699,0.7666175329883247,0.7757936507936508
3.0,0.676071201255367,0.6399372719121228,0.6461308037943085,0.6211713961018328,0.6269430051813472,0.7666175329883247,0.7757936507936508
4.0,0.5307123410473963,0.6631231201929819,0.6705941088367449,0.6266345005921022,0.6424870466321243,0.7666175329883247,0.7757936507936508
5.0,0.44500470237367473,0.6711373587035339,0.6810783824263604,0.6652216075667824,0.6787564766839378,0.7666175329883247,0.7757936507936508
6.0,0.3830934927152221,0.6855362389200559,0.6944583125312032,0.6635227936134654,0.6787564766839378,0.7666175329883247,0.7757936507936508
7.0,0.34578251378361585,0.6942032193248941,0.7043434847728407,0.6944173128800704,0.7046632124352331,0.7666175329883247,0.7757936507936508
8.0,0.3131120421324566,0.7005172484020566,0.708836744882676,0.6929016143582086,0.7046632124352331,0.7666175329883247,0.7757936507936508
9.0,0.29726293189510417,0.6989548899263518,0.7096355466799801,0.6881087417823771,0.7046632124352331,0.7666175329883247,0.7757936507936508
10.0,0.2553821573401712,0.717023355992328,0.7261108337493759,0.6924926035816235,0.7098445595854922,0.7666175329883247,0.7757936507936508
11.0,0.23648415299452794,0.7233194135022188,0.7323015476784823,0.7209576216158913,0.7305699481865285,0.7666175329883247,0.7757936507936508
12.0,0.2308826859637051,0.7264037099762577,0.7363954068896655,0.7213252884168345,0.7305699481865285,0.7666175329883247,0.7757936507936508
13.0,0.2121252647013801,0.7280900524841826,0.7365951073389915,0.739202267196491,0.7461139896373057,0.7666175329883247,0.7757936507936508
14.0,0.19396905377981769,0.7392640353030394,0.7466799800299551,0.7284254663575783,0.7357512953367875,0.7666175329883247,0.7757936507936508
15.0,0.18697035822803806,0.7418275764612546,0.7499750374438342,0.7147821947005891,0.7202072538860104,0.7666175329883247,0.7757936507936508
16.0,0.1708091159297782,0.7487866673355651,0.7565651522715926,0.7121743021009108,0.7253886010362695,0.7666175329883247,0.7757936507936508
17.0,0.1700580103002536,0.75289455916955,0.7608587119321019,0.7233113936443811,0.7357512953367875,0.7666175329883247,0.7757936507936508
18.0,0.16238487106125066,0.7557308572966228,0.763255117324014,0.7381288511857752,0.7461139896373057,0.7666175329883247,0.7757936507936508
19.0,0.14818368700279552,0.7639875721915611,0.7718422366450325,0.7459873181294813,0.7564766839378239,0.7666175329883247,0.7757936507936508
20.0,0.1401659655651659,0.7653482955962299,0.7718422366450325,0.7466096026053837,0.7564766839378239,0.7666175329883247,0.7757936507936508
21.0,0.1400658870768395,0.7704249821889154,0.7763354967548677,0.7447634863450264,0.7512953367875648,0.7666175329883247,0.7757936507936508
22.0,0.13432580097370847,0.771239692649599,0.7785322016974539,0.7445598955074945,0.7512953367875648,0.7666175329883247,0.7757936507936508
23.0,0.12210415507767611,0.7788376698850468,0.7866200698951573,0.7479208217750027,0.7564766839378239,0.7666175329883247,0.7757936507936508
24.0,0.11646528734238284,0.7811237286114264,0.7875187219171244,0.7418128100540183,0.7461139896373057,0.7666175329883247,0.7757936507936508
25.0,0.1100400683060763,0.7893349920961534,0.7962056914628058,0.7487507529172805,0.7564766839378239,0.7666175329883247,0.7757936507936508
26.0,0.11554339862648089,0.7865570848423951,0.7927109335996007,0.7538169590197561,0.7616580310880829,0.7666175329883247,0.7757936507936508
27.0,0.10365341965607397,0.7846403551591515,0.7909136295556665,0.7623867871250697,0.7668393782383419,0.7666175329883247,0.7757936507936508
28.0,0.09854089463971982,0.801083700233272,0.8061907139291064,0.7425364428422789,0.7512953367875648,0.7666175329883247,0.7757936507936508
29.0,0.09763018344380674,0.8018088484820783,0.8074887668497254,0.7444514357674357,0.7512953367875648,0.7666175329883247,0.7757936507936508
30.0,0.09416792720295251,0.8014978871691621,0.8067898152770844,0.7555632620403343,0.7616580310880829,0.7666175329883247,0.7757936507936508
31.0,0.08549796464811464,0.8094972465928467,0.8148776834747878,0.7436845468148051,0.7512953367875648,0.7666175329883247,0.7757936507936508
32.0,0.08332382402958194,0.8109860587139857,0.8160758861707439,0.7561804276399907,0.7616580310880829,0.7666175329883247,0.7757936507936508
33.0,0.08096767716394489,0.8130878236194496,0.818072890664004,0.7739168700753289,0.7772020725388601,0.7666175329883247,0.7757936507936508
34.0,0.0816799527342627,0.8137967329782531,0.8194707938092861,0.7721877182638223,0.7772020725388601,0.7666175329883247,0.7757936507936508
35.0,0.07311602018678644,0.8235950219887681,0.8282576135796306,0.7588258721545815,0.7668393782383419,0.7666175329883247,0.7757936507936508
36.0,0.0733768977758706,0.8158844281594971,0.8206689965052422,0.77754216096185,0.7823834196891192,0.7666175329883247,0.7757936507936508
37.0,0.06932759920882571,0.8258893403226127,0.8309535696455317,0.7767672035674157,0.7823834196891192,0.7666175329883247,0.7757936507936508
38.0,0.06272072268495704,0.830085289760494,0.8342486270594108,0.7652136281000758,0.772020725388601,0.7666175329883247,0.7757936507936508
39.0,0.06812087873851133,0.8269089525506672,0.8309535696455317,0.78550467706399,0.7875647668393783,0.7666175329883247,0.7757936507936508
40.0,0.06180676332657124,0.8320222897001409,0.8359460808786819,0.7790579437833324,0.7823834196891192,0.7666175329883247,0.7757936507936508
41.0,0.060195364200385515,0.8384874533881889,0.8417373939091363,0.7704559527808965,0.7772020725388601,0.7666175329883247,0.7757936507936508
42.0,0.061693036187274064,0.8347901272804291,0.8383424862705942,0.7716978948562639,0.7772020725388601,0.7666175329883247,0.7757936507936508
43.0,0.05558276521397909,0.8374294421779696,0.8416375436844733,0.7632967898859586,0.772020725388601,0.7666175329883247,0.7757936507936508
44.0,0.05114100549583602,0.8394338089219321,0.8432351472790813,0.7582858738393934,0.7668393782383419,0.7666175329883247,0.7757936507936508
45.0,0.04812827478548524,0.8499703619058117,0.853919121318023,0.7648663884808193,0.7772020725388601,0.7666175329883247,0.7757936507936508
46.0,0.04850170458518681,0.8445642285339907,0.8484273589615576,0.7721548182237526,0.7772020725388601,0.7666175329883247,0.7757936507936508
47.0,0.051464467060271725,0.8419965869916932,0.8455317024463305,0.7607308617519226,0.7668393782383419,0.7666175329883247,0.7757936507936508
48.0,0.04699190083452186,0.8485516495634626,0.8518222666000999,0.7502219078984829,0.7616580310880829,0.7666175329883247,0.7757936507936508
49.0,0.044444100717735135,0.850258066179887,0.8536195706440339,0.7523363251918761,0.7616580310880829,0.7666175329883247,0.7757936507936508
50.0,0.04326995337459075,0.8539008305514137,0.8571143285072391,0.7466218439016367,0.7564766839378239,0.7666175329883247,0.7757936507936508
