epoch,train_loss,train_f1,train_accuracy,val_f1,val_accuracy,loss_fn,Test_f1,Test_acc
38,0.12256227086012463,0.9331749873059333,0.9554418372441338,0.7733853314839211,0.8711288711288712,CrossEntropy,0.6806205108108149,0.8183632734530938
39,0.1358060728372687,0.9282986794276145,0.9506989515726411,0.7862191779106054,0.8721278721278721,CrossEntropy,0.6806205108108149,0.8183632734530938
40,0.11769296559115568,0.9353974946231537,0.9561907139291064,0.778356300203466,0.8751248751248751,CrossEntropy,0.6806205108108149,0.8183632734530938
41,0.1235042796637195,0.9369182928478852,0.9561907139291064,0.8297883118610646,0.8951048951048951,CrossEntropy,0.6806205108108149,0.8183632734530938
42,0.10851244709873757,0.9393504547968808,0.9588117823265102,0.8143806811474155,0.8791208791208791,CrossEntropy,0.6806205108108149,0.8183632734530938
43,0.10760557738715315,0.9461897654468101,0.9611832251622566,0.7912218721022916,0.8651348651348651,CrossEntropy,0.6806205108108149,0.8183632734530938
44,0.11366496391713145,0.9312373421806226,0.9584373439840239,0.705554037072419,0.8331668331668332,CrossEntropy,0.6806205108108149,0.8183632734530938
45,0.12383122651641112,0.9382932312882676,0.9573140289565651,0.814545569771175,0.8911088911088911,CrossEntropy,0.6806205108108149,0.8183632734530938
46,0.11812734672154089,0.9429498998890552,0.9584373439840239,0.8057467096806805,0.8691308691308691,CrossEntropy,0.6806205108108149,0.8183632734530938
47,0.09537479344132056,0.9513498169738909,0.967174238642037,0.7761373862591349,0.8721278721278721,CrossEntropy,0.6806205108108149,0.8183632734530938
48,0.09763181001222525,0.945941543904674,0.9651772341487769,0.7273293055736983,0.8611388611388612,CrossEntropy,0.6806205108108149,0.8183632734530938
49,0.09973876954304922,0.9431012308667138,0.9595606590114828,0.7879079797955851,0.8711288711288712,CrossEntropy,0.6806205108108149,0.8183632734530938
50,0.09550189258961148,0.9522606515555082,0.9646779830254618,0.7066416818660549,0.8151848151848152,CrossEntropy,0.6806205108108149,0.8183632734530938
