epoch,train_loss,train_f1,train_accuracy,val_f1,val_accuracy,loss_fn,Test_f1,Test_acc
4,0.11309318560958502,0.614464788831058,0.7996754867698452,0.6634311364887379,0.8181818181818182,FocalLoss,0.7607980951744747,0.8502994011976048
5,0.09600581807191985,0.6462872951738647,0.8066650024962556,0.7256295859512757,0.8421578421578422,FocalLoss,0.7607980951744747,0.8502994011976048
6,0.08122055101917085,0.6799888803686683,0.8215177234148777,0.759561900708006,0.8451548451548452,FocalLoss,0.7607980951744747,0.8502994011976048
7,0.07095646521677652,0.7045302169249531,0.831627558662007,0.7231220508081018,0.8381618381618382,FocalLoss,0.7607980951744747,0.8502994011976048
8,0.06106528874479264,0.7258781126495768,0.8417373939091363,0.7083921224392441,0.8331668331668332,FocalLoss,0.7607980951744747,0.8502994011976048
9,0.06289599370211363,0.713806072111254,0.8411133300049926,0.7584052056217471,0.8551448551448552,FocalLoss,0.7607980951744747,0.8502994011976048
10,0.05772077539227012,0.7360109831850349,0.8437343984023964,0.744277283410547,0.8501498501498501,FocalLoss,0.7607980951744747,0.8502994011976048
11,0.0480969555122199,0.746030805930358,0.8514727908137794,0.709737601813882,0.8421578421578422,FocalLoss,0.7607980951744747,0.8502994011976048
12,0.04612123567993155,0.7702602511093903,0.8618322516225662,0.7217669342518729,0.8401598401598401,FocalLoss,0.7607980951744747,0.8502994011976048
13,0.03999080603471048,0.7748904346497891,0.8657014478282576,0.6445766235639752,0.8111888111888111,FocalLoss,0.7607980951744747,0.8502994011976048
14,0.039355835032999976,0.7867706868172005,0.8693210184722916,0.6890194885976089,0.8051948051948052,FocalLoss,0.7607980951744747,0.8502994011976048
15,0.03340198140381743,0.8000013720241765,0.873689465801298,0.7634095196068535,0.8621378621378621,FocalLoss,0.7607980951744747,0.8502994011976048
16,0.032668462187326344,0.800320511672519,0.8776834747878183,0.7515189822854073,0.8451548451548452,FocalLoss,0.7607980951744747,0.8502994011976048
17,0.035009890814233884,0.8064341636160314,0.8785571642536195,0.7904005077104156,0.8651348651348651,FocalLoss,0.7607980951744747,0.8502994011976048
18,0.028579087171701722,0.8155523874653514,0.881427858212681,0.6902640136245735,0.8301698301698301,FocalLoss,0.7607980951744747,0.8502994011976048
19,0.025970268655005766,0.8293991419308254,0.8886669995007489,0.7311899182000599,0.8401598401598401,FocalLoss,0.7607980951744747,0.8502994011976048
20,0.03300025218131162,0.8032067231193324,0.8760609086370444,0.7751349849059422,0.8601398601398601,FocalLoss,0.7607980951744747,0.8502994011976048
