epoch,loss,val_loss
50,0.8606443481735024,0.5962927663137042
50,0.10981196472309974,0.5962927663137042
50,0.07374483272730117,0.5962927663137042
50,0.06001851762240508,0.5962927663137042
50,0.04363838299196139,0.5962927663137042
50,0.04061051509046252,0.5962927663137042
50,0.04219552912829125,0.5962927663137042
50,0.032995299872245636,0.5962927663137042
50,0.03234949463489558,0.5962927663137042
50,0.03419117680477142,0.5962927663137042
50,0.03483212839364931,0.5962927663137042
50,0.036492269237125036,0.5962927663137042
50,0.03459775986764914,0.5962927663137042
50,0.028536242218034163,0.5962927663137042
50,0.03224583151583296,0.5962927663137042
50,0.028031524658224925,0.5962927663137042
50,0.027906112738818198,0.5962927663137042
50,0.025989177818730124,0.5962927663137042
50,0.025213741169443755,0.5962927663137042
50,0.026028425129412478,0.5962927663137042
50,0.026218562919669227,0.5962927663137042
50,0.025664743183869906,0.5962927663137042
50,0.022895498819736414,0.5962927663137042
50,0.026299409806474196,0.5962927663137042
50,0.022559513977324808,0.5962927663137042
50,0.021050343486045366,0.5962927663137042
50,0.026945021278289818,0.5962927663137042
50,0.022999738921889983,0.5962927663137042
50,0.028259991027532606,0.5962927663137042
50,0.019453908478659375,0.5962927663137042
50,0.025081114314632877,0.5962927663137042
50,0.023430280738618723,0.5962927663137042
50,0.024115481561854987,0.5962927663137042
50,0.023728950663493616,0.5962927663137042
50,0.020146504034329042,0.5962927663137042
50,0.024963086388983848,0.5962927663137042
50,0.022842937954216807,0.5962927663137042
50,0.02358883509026985,0.5962927663137042
50,0.020513827404091033,0.5962927663137042
50,0.023232142551534482,0.5962927663137042
50,0.01981707685140047,0.5962927663137042
50,0.023343490091152143,0.5962927663137042
50,0.01935664710507703,0.5962927663137042
50,0.01782261088679893,0.5962927663137042
50,0.020526584802628277,0.5962927663137042
50,0.02632408583187962,0.5962927663137042
50,0.025942966611095818,0.5962927663137042
50,0.020693728691728766,0.5962927663137042
50,0.020277727236210616,0.5962927663137042
50,0.02167736723197186,0.5962927663137042
