epoch,train_loss,train_f1,train_accuracy,val_f1,val_accuracy,loss_fn,Test_f1,Test_acc
1,0.4434077036611101,0.30107778835803845,0.6388176075799448,0.4055270288933161,0.6825898144492697,FocalLoss,0.7542069195832848,0.8374112075769534
2,0.276150194810533,0.45762377761289164,0.7012929332806949,0.509075534163388,0.7074615080931701,FocalLoss,0.7542069195832848,0.8374112075769534
3,0.22879676180906383,0.5268772414826692,0.7227595736281089,0.5413967663565109,0.7090406632451638,FocalLoss,0.7542069195832848,0.8374112075769534
4,0.19488388165385,0.5805492925960924,0.7464469009080142,0.5633288163597854,0.7386498223450454,FocalLoss,0.7542069195832848,0.8374112075769534
5,0.1706208954521158,0.60501541728631,0.7552803000394789,0.6041504006724636,0.7524674299249902,FocalLoss,0.7542069195832848,0.8374112075769534
6,0.14789388776530601,0.6386085655800898,0.7696900908014213,0.6261741660609415,0.7639163047769444,FocalLoss,0.7542069195832848,0.8374112075769534
7,0.1295855729400007,0.6654269891219277,0.7843959731543624,0.6437638982259544,0.7627319384129491,FocalLoss,0.7542069195832848,0.8374112075769534
8,0.11511732581474052,0.6898343304038903,0.7946111330438216,0.6186688561199052,0.7548361626529807,FocalLoss,0.7542069195832848,0.8374112075769534
9,0.10047654334194253,0.705680226511908,0.802013422818792,0.6572861595235162,0.7599684168969602,FocalLoss,0.7542069195832848,0.8374112075769534
10,0.09171613397690752,0.7304291446658745,0.814498618239242,0.6499839881871311,0.7674694038689301,FocalLoss,0.7542069195832848,0.8374112075769534
11,0.08426844344066003,0.740711915998284,0.8207165416502171,0.6929445237284453,0.785234899328859,FocalLoss,0.7542069195832848,0.8374112075769534
12,0.0760774042660059,0.7501719566006643,0.8241215949467036,0.71607395769001,0.792735886300829,FocalLoss,0.7542069195832848,0.8374112075769534
13,0.06430572468996025,0.7775165899920937,0.8375444137386499,0.7178278930969635,0.7951046190288196,FocalLoss,0.7542069195832848,0.8374112075769534
14,0.0538178841614279,0.8028852118627854,0.8519542045005922,0.7135878547506949,0.7836557441768653,FocalLoss,0.7542069195832848,0.8374112075769534
15,0.05304379547172746,0.7978836339682016,0.8511152783260956,0.6895486629905536,0.7765495459928938,FocalLoss,0.7542069195832848,0.8374112075769534
16,0.05066926781879885,0.7960707704142144,0.8553099091985787,0.6940843736587897,0.7978681405448085,FocalLoss,0.7542069195832848,0.8374112075769534
17,0.04206499198987075,0.8171654432516017,0.8651302803000395,0.7053028305021162,0.7974733517568101,FocalLoss,0.7542069195832848,0.8374112075769534
18,0.03944249557430727,0.8336753548195632,0.8702131859455191,0.7482807304279835,0.7974733517568101,FocalLoss,0.7542069195832848,0.8374112075769534
19,0.03550353327403227,0.8416789216301549,0.8764311093564943,0.6838635933094865,0.7824713778128701,FocalLoss,0.7542069195832848,0.8374112075769534
20,0.03173576946599278,0.8428358017715298,0.878750493485985,0.7328512108868308,0.8120805369127517,FocalLoss,0.7542069195832848,0.8374112075769534
21,0.03575032505669303,0.8256786184209235,0.8726312672720095,0.7076608764844637,0.8033951835767864,FocalLoss,0.7542069195832848,0.8374112075769534
22,0.02920728132028826,0.8526650419945903,0.88501776549546,0.7383083830712527,0.8164232135807343,FocalLoss,0.7542069195832848,0.8374112075769534
23,0.0217582260896393,0.8673146198868551,0.8965159889459139,0.7077982219071517,0.8053691275167785,FocalLoss,0.7542069195832848,0.8374112075769534
24,0.026483710083305505,0.8551370071262652,0.8868930122384524,0.6887640656182699,0.7911567311488353,FocalLoss,0.7542069195832848,0.8374112075769534
25,0.027344784076907304,0.8485416976226321,0.8868436636399526,0.7377531067961852,0.8136596920647453,FocalLoss,0.7542069195832848,0.8374112075769534
26,0.02001303953829417,0.8816312649591889,0.9043624161073825,0.7392700643132517,0.8073430714567706,FocalLoss,0.7542069195832848,0.8374112075769534
27,0.028594134596348315,0.8550426388801486,0.8871397552309515,0.696909866617899,0.7947098302408212,FocalLoss,0.7542069195832848,0.8374112075769534
28,0.014045342215255515,0.8950515410256126,0.9157125937623372,0.7535712415683427,0.8172127911567312,FocalLoss,0.7542069195832848,0.8374112075769534
29,0.01847950672657906,0.8818944535860036,0.9044611133043822,0.6988022530797795,0.8045795499407817,FocalLoss,0.7542069195832848,0.8374112075769534
30,0.018636405060969533,0.8742594596295732,0.9044117647058824,0.7320599953512645,0.8243189893407027,FocalLoss,0.7542069195832848,0.8374112075769534
31,0.013509201821845165,0.8999447430981449,0.9188215554678247,0.699242256305882,0.7749703908409001,FocalLoss,0.7542069195832848,0.8374112075769534
32,0.024272167939564753,0.8716180914626955,0.8973055665219107,0.759744621804769,0.8207658902487169,FocalLoss,0.7542069195832848,0.8374112075769534
33,0.028331777913611945,0.8559789877805124,0.8931602842479274,0.7612805240823379,0.8235294117647058,FocalLoss,0.7542069195832848,0.8374112075769534
34,0.007567262082541643,0.9297174694967458,0.936488353730754,0.71468788063462,0.7962889853928149,FocalLoss,0.7542069195832848,0.8374112075769534
35,0.019362248360829015,0.882494656752855,0.905744176865377,0.7517999242867139,0.8199763126727201,FocalLoss,0.7542069195832848,0.8374112075769534
36,0.007929956392685377,0.9239313098334452,0.9348105013817608,0.7631352281664754,0.8397157520726412,FocalLoss,0.7542069195832848,0.8374112075769534
37,0.011697200238650283,0.9154302452976237,0.9302210817212792,0.6606912013126511,0.7651006711409396,FocalLoss,0.7542069195832848,0.8374112075769534
38,0.017589712286005272,0.8822548868304259,0.9068298460323727,0.747734873602723,0.7931306750888275,FocalLoss,0.7542069195832848,0.8374112075769534
39,0.01134308934152192,0.9076534817731682,0.9241512041058034,0.765093494809526,0.8282668772206869,FocalLoss,0.7542069195832848,0.8374112075769534
40,0.007404185332468022,0.9256834662545863,0.9367844453217529,0.7592596390983603,0.8282668772206869,FocalLoss,0.7542069195832848,0.8374112075769534
41,0.01806008883174718,0.8874898834119507,0.9080142123963679,0.6917725195667281,0.757994472956968,FocalLoss,0.7542069195832848,0.8374112075769534
42,0.01613830132064265,0.8881228342631418,0.9157125937623372,0.7553581308725401,0.833004342676668,FocalLoss,0.7542069195832848,0.8374112075769534
43,0.005525812293841049,0.9346328964932991,0.9461113304382156,0.7457098228804673,0.8235294117647058,FocalLoss,0.7542069195832848,0.8374112075769534
44,0.005118485186699576,0.9412242342054917,0.9483320173707067,0.7743547036292373,0.8381365969206475,FocalLoss,0.7542069195832848,0.8374112075769534
45,0.01692341249731396,0.8944109244067406,0.9140347414133438,0.7500695407527057,0.8187919463087249,FocalLoss,0.7542069195832848,0.8374112075769534
46,0.00714700391506719,0.9260861122705566,0.9370311883142519,0.7657161887571291,0.8353730754046585,FocalLoss,0.7542069195832848,0.8374112075769534
47,0.005850341431437229,0.930662704732257,0.9451737070667193,0.7521805765743037,0.825503355704698,FocalLoss,0.7542069195832848,0.8374112075769534
48,0.008777083281088366,0.9252174164360244,0.9366857481247532,0.6260480657075598,0.7528622187129885,FocalLoss,0.7542069195832848,0.8374112075769534
49,0.014024927351824012,0.8989491174148097,0.9181800236873273,0.7555020001773238,0.818002368732728,FocalLoss,0.7542069195832848,0.8374112075769534
50,0.01998676046992147,0.8804962440144208,0.9109751283063561,0.7662774266585658,0.8326095538886695,FocalLoss,0.7542069195832848,0.8374112075769534
